"Park name","System","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-11,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-18,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-25,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-01,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-08,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-15,70,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-22,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-29,119,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-05,112,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-12,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-19,91,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-26,63,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-05,133,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-12,98,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-19,63,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-26,133,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-02,63,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-09,133,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-16,392,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-23,1169,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-30,525,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-07,441,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-14,350,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-21,875,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-28,301,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-04,315,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-11,532,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-18,532,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-25,938,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-02,1519,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-09,812,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-16,504,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-23,98,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-30,98,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-06,987,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-13,490,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-20,98,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-27,497,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-03,798,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-10,595,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-17,196,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-24,700,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-01,105,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-08,105,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-15,427,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-22,105,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-29,49,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-05,105,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-12,203,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-19,819,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-26,105,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-03,98,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-10,196,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-17,154,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-24,91,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-31,21,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-07,35,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-14,280,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-21,70,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-28,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-04,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-11,224,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-18,35,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-25,112,"Imputed"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-04,77,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-11,154,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-18,154,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-25,119,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-01,301,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-08,259,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-15,630,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-22,672,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-29,343,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-06,399,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-13,434,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-20,245,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-27,483,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-03,805,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-10,490,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-17,490,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-24,371,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-01,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-08,448,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-15,546,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-22,224,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-29,420,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-05,511,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-12,315,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-19,266,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-26,196,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-02,154,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-09,280,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-16,357,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-23,77,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-30,84,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-07,119,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-14,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-21,287,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-28,231,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-04,56,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-11,147,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-18,203,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-25,56,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-02,28,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-09,28,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-16,56,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-23,112,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-30,133,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-06,35,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-13,70,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-20,77,"Biweekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-27,161,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-03,175,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-10,217,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-17,238,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-24,385,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-02,343,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-09,287,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-16,56,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-23,553,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-30,931,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-06,777,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-13,672,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-20,1099,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-27,1253,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-04,476,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-11,546,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-18,665,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-25,427,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-01,623,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-08,763,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-15,595,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-22,714,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-29,399,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-06,546,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-13,350,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-20,525,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-27,637,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-03,448,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-10,917,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-17,938,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-24,1120,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-31,1071,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-07,1113,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-14,1036,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-21,1008,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-28,679,"Weekly StreetLight"
"Belle Prairie Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-05,672,"Weekly StreetLight"
